,Unnamed: 0,state,response,coverage,education,employmentstatus,gender,location_code,marital_status,policy,renew_offer_type,sales_channel,vehicle_class,vehicle_size,customer_lifetime_value,effective_to_date,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,date,day,month,year,week
1851,2028.0,Washington,Yes,Extended,Master,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,SUV,Small,5092.793862,2011-01-11,46922.0,64.0,34.0,12.0,0.0,3.0,403.385123,2011-01-11,11,1,2011,2
1852,2029.0,Oregon,No,Basic,Bachelor,Employed,M,Rural,Married,Personal,Offer2,Agent,Four-Door Car,Small,5799.826802,2011-01-03,60689.0,74.0,29.0,67.0,0.0,7.0,5.746657,2011-01-03,3,1,2011,1
1853,2030.0,Oregon,No,Basic,Doctor,Employed,M,Suburban,Divorced,Corporate,Offer1,Web,Four-Door Car,Small,5507.063242,2011-02-08,0.0,71.0,3.0,38.0,0.0,3.0,340.8,2011-02-08,8,2,2011,6
1854,2031.0,Oregon,No,Basic,Bachelor,Employed,M,Urban,Married,Corporate,Offer1,Agent,Sports Car,Small,10484.91535,2011-02-01,61108.0,89.0,22.0,93.0,0.0,2.0,49.451117,2011-02-01,1,2,2011,5
1855,2032.0,Oregon,No,Extended,High School or Below,Employed,M,Urban,Married,Personal,Offer2,Web,SUV,Medsize,8501.279969,2011-02-08,98003.0,107.0,4.0,46.0,0.0,7.0,449.408637,2011-02-08,8,2,2011,6
1856,2033.0,Washington,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal,Offer2,Branch,Four-Door Car,Medsize,8426.057283,2011-02-26,0.0,74.0,30.0,37.0,0.0,2.0,460.084192,2011-02-26,26,2,2011,8
1857,2035.0,Oregon,No,Extended,Bachelor,Employed,M,Suburban,Divorced,Personal,Offer1,Branch,Four-Door Car,Small,6503.397049,2011-02-19,22081.0,84.0,1.0,9.0,0.0,6.0,451.670309,2011-02-19,19,2,2011,7
1858,2036.0,California,No,Basic,Bachelor,Employed,M,Rural,Married,Personal,Offer2,Call Center,SUV,Small,,,,,,,,,,,0,0,0,0
1859,2037.0,California,Yes,Extended,College,Employed,M,Suburban,Single,Special,Offer2,Agent,Luxury SUV,Small,4834.710493,2011-01-31,38713.0,66.0,31.0,69.0,4.0,6.0,316.8,2011-01-31,31,1,2011,5
1860,2040.0,Washington,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal,Offer2,Call Center,Two-Door Car,Small,2575.3237,2011-01-13,28700.0,68.0,2.0,65.0,3.0,1.0,326.4,2011-01-13,13,1,2011,2
1861,2041.0,Arizona,No,Basic,Bachelor,Employed,F,Rural,Married,Personal,Offer2,Agent,SUV,Medsize,,,,,,,,,,,0,0,0,0
1862,2042.0,Arizona,Yes,Premium,High School or Below,Employed,F,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Medsize,4371.190437,2011-01-04,56718.0,113.0,7.0,95.0,1.0,1.0,542.4,2011-01-04,4,1,2011,1
1863,2043.0,Washington,No,Extended,High School or Below,Employed,M,Suburban,Married,Corporate,Offer2,Branch,SUV,Medsize,,,,,,,,,,,0,0,0,0
1864,2044.0,Arizona,No,Premium,High School or Below,Employed,M,Urban,Married,Personal,Offer4,Call Center,Sports Car,Medsize,7988.506358,2011-02-04,58268.0,67.0,12.0,82.0,0.0,2.0,228.641342,2011-02-04,4,2,2011,5
1865,2045.0,Arizona,No,Extended,College,Employed,F,Suburban,Divorced,Personal,Offer2,Branch,Four-Door Car,Medsize,2269.841123,2011-02-08,0.0,68.0,22.0,43.0,0.0,1.0,542.016902,2011-02-08,8,2,2011,6
1866,2046.0,California,No,Extended,Bachelor,Employed,F,Suburban,Married,Corporate,Offer3,Agent,SUV,Medsize,4991.47197,2011-01-30,12608.0,66.0,23.0,72.0,1.0,3.0,214.866605,2011-01-30,30,1,2011,4
1867,2047.0,California,No,Basic,Bachelor,Employed,M,Suburban,Single,Personal,Offer1,Branch,SUV,Medsize,2921.930882,2011-01-15,63499.0,73.0,21.0,79.0,0.0,1.0,278.964095,2011-01-15,15,1,2011,2
1868,2048.0,Washington,No,Extended,Doctor,Employed,F,Rural,Divorced,Personal,Offer2,Agent,Two-Door Car,Medsize,7613.193095,2011-02-17,36247.0,96.0,35.0,29.0,0.0,7.0,329.522858,2011-02-17,17,2,2011,7
1869,2049.0,Oregon,No,Extended,Master,Unemployed,M,Suburban,Divorced,Personal,Offer1,Agent,Four-Door Car,Medsize,5827.409742,2011-02-22,30228.0,73.0,28.0,44.0,0.0,5.0,163.345647,2011-02-22,22,2,2011,8
1870,2050.0,Nevada,No,Basic,High School or Below,Employed,F,Rural,Married,Personal,Offer3,Web,SUV,Medsize,2600.641181,2011-01-13,0.0,74.0,19.0,4.0,0.0,1.0,501.472124,2011-01-13,13,1,2011,2
1871,2051.0,Oregon,No,Premium,High School or Below,Others,M,Suburban,Married,Corporate,Offer3,Branch,Two-Door Car,Medsize,8491.465719,2011-01-28,0.0,116.0,3.0,97.0,0.0,3.0,1193.115879,2011-01-28,28,1,2011,4
1872,2052.0,California,Yes,Basic,College,Others,F,Suburban,Married,Personal,Offer1,Branch,Sports Car,Large,9778.733613,2011-01-03,99364.0,121.0,3.0,37.0,0.0,5.0,580.8,2011-01-03,3,1,2011,1
1873,2054.0,California,Yes,Basic,Bachelor,Unemployed,F,Suburban,Single,Special,Offer1,Web,Two-Door Car,Medsize,,,,,,,,,,,0,0,0,0
1874,2055.0,Oregon,No,Basic,College,Employed,F,Rural,Married,Personal,Offer2,Branch,SUV,Medsize,10004.02761,2011-02-18,0.0,94.0,7.0,4.0,0.0,2.0,807.168846,2011-02-18,18,2,2011,7
1875,2056.0,Arizona,No,Basic,High School or Below,Employed,M,Urban,Married,Personal,Offer2,Agent,Four-Door Car,Medsize,4872.774396,2011-02-09,69247.0,61.0,12.0,64.0,1.0,3.0,226.522147,2011-02-09,9,2,2011,6
1876,2057.0,Nevada,No,Basic,College,Employed,F,Urban,Married,Personal,Offer1,Agent,Two-Door Car,Medsize,7444.814633,2011-01-28,56047.0,92.0,26.0,29.0,0.0,5.0,82.733588,2011-01-28,28,1,2011,4
1877,2058.0,California,No,Basic,Bachelor,Unemployed,F,Suburban,Married,Personal,Offer2,Agent,Four-Door Car,Small,5761.11121,2011-01-22,28919.0,73.0,11.0,76.0,0.0,5.0,207.828024,2011-01-22,22,1,2011,3
1878,2059.0,Arizona,No,Basic,Master,Employed,M,Urban,Married,Personal,Offer1,Branch,Four-Door Car,Small,5366.779081,2011-02-22,0.0,70.0,5.0,29.0,0.0,4.0,223.174067,2011-02-22,22,2,2011,8
1879,2060.0,Arizona,No,Basic,College,Employed,F,Rural,Married,Corporate,Offer2,Call Center,Four-Door Car,Large,6259.477847,2011-02-28,0.0,83.0,8.0,78.0,0.0,4.0,254.142365,2011-02-28,28,2,2011,9
1880,2061.0,Nevada,No,Basic,College,Employed,F,Suburban,Married,Corporate,Offer2,Branch,Two-Door Car,Medsize,7623.580733,2011-02-09,69900.0,64.0,23.0,68.0,0.0,2.0,33.97,2011-02-09,9,2,2011,6
1881,2062.0,California,No,Extended,Master,Unemployed,F,Rural,Married,Personal,Offer1,Agent,Two-Door Car,Medsize,10963.95723,2011-02-08,55687.0,276.0,33.0,91.0,0.0,1.0,1324.8,2011-02-08,8,2,2011,6
1882,2063.0,California,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal,Offer1,Call Center,SUV,Large,7427.845088,2011-02-17,78294.0,92.0,6.0,35.0,0.0,3.0,181.148732,2011-02-17,17,2,2011,7
1883,2064.0,Washington,No,Premium,High School or Below,Unemployed,M,Suburban,Single,Personal,Offer3,Branch,Two-Door Car,Medsize,4951.656084,2011-01-10,46896.0,62.0,9.0,33.0,1.0,4.0,31.707317,2011-01-10,10,1,2011,2
1884,2065.0,Arizona,No,Basic,Master,Unemployed,M,Rural,Married,Personal,Offer4,Branch,Two-Door Car,Medsize,4665.129599,2011-02-02,0.0,62.0,26.0,62.0,0.0,3.0,297.6,2011-02-02,2,2,2011,5
1885,2066.0,Nevada,Yes,Extended,Bachelor,Employed,F,Suburban,Divorced,Personal,Offer1,Agent,Four-Door Car,Medsize,6021.842473,2011-02-25,0.0,168.0,11.0,46.0,0.0,1.0,1476.670903,2011-02-25,25,2,2011,8
1886,2067.0,California,No,Extended,High School or Below,Unemployed,F,Suburban,Married,Personal,Offer4,Agent,SUV,Medsize,3074.105486,2011-01-08,0.0,104.0,25.0,33.0,3.0,1.0,748.8,2011-01-08,8,1,2011,1
1887,2068.0,California,No,Basic,High School or Below,Employed,M,Suburban,Single,Personal,Offer1,Branch,SUV,Medsize,4953.086407,2011-02-18,21385.0,127.0,14.0,37.0,0.0,1.0,609.6,2011-02-18,18,2,2011,7
1888,2069.0,Arizona,No,Basic,College,Employed,M,Suburban,Divorced,Personal,Offer4,Call Center,Four-Door Car,Large,7780.489322,2011-01-22,87128.0,97.0,26.0,45.0,0.0,3.0,495.612777,2011-01-22,22,1,2011,3
1889,2070.0,Oregon,Yes,Extended,Master,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,SUV,Small,7992.779105,2011-01-21,35434.0,66.0,19.0,26.0,0.0,2.0,297.051768,2011-01-21,21,1,2011,3
1890,2071.0,Oregon,Yes,Basic,Bachelor,Others,M,Suburban,Divorced,Corporate,Offer2,Web,Four-Door Car,Medsize,4170.687348,2011-01-17,29462.0,107.0,28.0,23.0,1.0,1.0,513.6,2011-01-17,17,1,2011,3
1891,2072.0,California,No,Basic,College,Employed,F,Rural,Married,Corporate,Offer2,Agent,Two-Door Car,Medsize,,,,,,,,,,,0,0,0,0
1892,2073.0,Nevada,Yes,Basic,Master,Others,F,Suburban,Divorced,Personal,Offer1,Agent,Four-Door Car,Small,5445.81699,2011-01-20,21006.0,139.0,14.0,9.0,1.0,1.0,667.2,2011-01-20,20,1,2011,3
1893,2074.0,California,Yes,Extended,High School or Below,Others,F,Suburban,Divorced,Personal,Offer1,Agent,Four-Door Car,Large,4558.498445,2011-02-04,0.0,65.0,24.0,93.0,0.0,9.0,312.0,2011-02-04,4,2,2011,5
1894,2075.0,California,No,Basic,College,Employed,F,Rural,Married,Corporate,Offer1,Branch,Four-Door Car,Medsize,5528.212807,2011-01-19,36088.0,72.0,16.0,31.0,0.0,9.0,345.6,2011-01-19,19,1,2011,3
1895,2076.0,Nevada,No,Premium,Bachelor,Unemployed,F,Suburban,Married,Personal,Offer1,Call Center,SUV,Small,10390.66647,2011-01-02,28948.0,131.0,7.0,57.0,0.0,3.0,295.83086,2011-01-02,2,1,2011,52
1896,2077.0,Arizona,Yes,Basic,Bachelor,Employed,M,Rural,Married,Corporate,Offer2,Agent,SUV,Medsize,7142.54905,2011-01-04,24417.0,185.0,22.0,25.0,0.0,1.0,888.0,2011-01-04,4,1,2011,1
1897,2078.0,Oregon,No,Premium,High School or Below,Unemployed,M,Suburban,Single,Personal,Offer2,Branch,Four-Door Car,Medsize,5469.542959,2011-01-23,67099.0,69.0,11.0,24.0,0.0,6.0,22.995594,2011-01-23,23,1,2011,3
1898,2079.0,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal,Offer1,Branch,Four-Door Car,Medsize,11628.73401,2011-02-11,97830.0,96.0,3.0,61.0,0.0,2.0,298.362415,2011-02-11,11,2,2011,6
1899,2080.0,Washington,No,Basic,College,Employed,F,Rural,Married,Corporate,Offer1,Agent,Four-Door Car,Large,10189.65429,2011-01-21,0.0,101.0,15.0,90.0,0.0,2.0,727.2,2011-01-21,21,1,2011,3
1900,2081.0,California,Yes,Extended,Doctor,Employed,M,Suburban,Divorced,Corporate,Offer2,Agent,Sports Car,Medsize,2733.431887,2011-01-03,93558.0,67.0,19.0,5.0,0.0,1.0,478.234236,2011-01-03,3,1,2011,1
1901,2082.0,California,No,Extended,College,Unemployed,F,Suburban,Married,Personal,Offer2,Web,Four-Door Car,Medsize,4014.453113,2011-01-08,37384.0,99.0,9.0,17.0,0.0,1.0,475.2,2011-01-08,8,1,2011,1
1902,2083.0,Washington,No,Basic,High School or Below,Employed,M,Rural,Single,Personal,Offer4,Agent,Two-Door Car,Medsize,7119.531925,2011-01-14,28227.0,62.0,14.0,24.0,0.0,2.0,551.28213,2011-01-14,14,1,2011,2
1903,2084.0,Arizona,Yes,Basic,Bachelor,Others,F,Suburban,Divorced,Personal,Offer1,Web,Four-Door Car,Medsize,11772.79068,2011-01-10,51008.0,74.0,5.0,95.0,0.0,2.0,355.2,2011-01-10,10,1,2011,2
1904,2085.0,Arizona,Yes,Basic,Bachelor,Employed,M,Suburban,Single,Personal,Offer1,Call Center,SUV,Medsize,2381.790787,2011-02-25,78185.0,61.0,23.0,54.0,0.0,1.0,292.8,2011-02-25,25,2,2011,8
1905,2086.0,California,No,Basic,Bachelor,Others,F,Suburban,Divorced,Personal,Offer3,Web,Sports Car,Medsize,5208.35385,2011-01-30,0.0,74.0,35.0,2.0,0.0,3.0,532.8,2011-01-30,30,1,2011,4
1906,2087.0,California,No,Extended,College,Unemployed,M,Suburban,Single,Personal,Offer3,Branch,Four-Door Car,Medsize,5018.727893,2011-01-22,0.0,68.0,34.0,68.0,0.0,4.0,670.47746,2011-01-22,22,1,2011,3
1907,2088.0,California,No,Basic,Bachelor,Others,F,Suburban,Married,Personal,Offer1,Branch,Two-Door Car,Small,11900.54484,2011-02-23,97205.0,100.0,22.0,40.0,2.0,2.0,5.573179,2011-02-23,23,2,2011,8
1908,2089.0,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal,Offer2,Web,Two-Door Car,Small,7399.032079,2011-01-01,0.0,101.0,28.0,34.0,0.0,6.0,337.617149,2011-01-01,1,1,2011,52
1909,2090.0,California,Yes,Basic,High School or Below,Others,M,Suburban,Married,Personal,Offer3,Web,Four-Door Car,Medsize,5674.381244,2011-02-18,26225.0,72.0,18.0,25.0,1.0,7.0,320.777404,2011-02-18,18,2,2011,7
1910,2091.0,California,No,Basic,Doctor,Unemployed,M,Suburban,Married,Personal,Offer3,Agent,Four-Door Car,Small,7271.43404,2011-01-25,20545.0,70.0,23.0,86.0,0.0,2.0,336.0,2011-01-25,25,1,2011,4
1911,2093.0,Arizona,No,Basic,High School or Below,Employed,F,Rural,Married,Personal,Offer3,Agent,Four-Door Car,Medsize,3164.494011,2011-01-04,0.0,83.0,20.0,32.0,0.0,1.0,398.4,2011-01-04,4,1,2011,1
1912,2094.0,Oregon,No,Basic,Bachelor,Employed,M,Rural,Single,Personal,Offer1,Web,SUV,Medsize,2661.033435,2011-01-13,35503.0,67.0,14.0,95.0,0.0,1.0,216.173135,2011-01-13,13,1,2011,2
1913,2095.0,California,Yes,Basic,Bachelor,Employed,F,Urban,Married,Personal,Offer2,Branch,SUV,Medsize,14140.55885,2011-01-26,58988.0,118.0,3.0,76.0,0.0,2.0,566.4,2011-01-26,26,1,2011,4
1914,2096.0,Oregon,No,Extended,High School or Below,Employed,F,Urban,Single,Personal,Offer1,Call Center,Sports Car,Medsize,7654.227067,2011-01-20,0.0,74.0,16.0,89.0,1.0,2.0,355.2,2011-01-20,20,1,2011,3
1915,2097.0,Arizona,No,Extended,High School or Below,Others,M,Suburban,Married,Personal,Offer4,Branch,Four-Door Car,Large,2199.73952,2011-02-15,0.0,64.0,21.0,5.0,0.0,1.0,685.456738,2011-02-15,15,2,2011,7
1916,2098.0,Washington,No,Extended,College,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Large,2004.350666,2011-02-22,0.0,66.0,16.0,35.0,4.0,1.0,316.8,2011-02-22,22,2,2011,8
1917,2099.0,Washington,No,Extended,Bachelor,Employed,M,Suburban,Single,Personal,Offer1,Call Center,Two-Door Car,Medsize,13111.11319,2011-01-31,67197.0,111.0,2.0,9.0,0.0,2.0,147.948783,2011-01-31,31,1,2011,5
1918,2101.0,Oregon,No,Extended,College,Employed,F,Suburban,Single,Personal,Offer2,Agent,Two-Door Car,Large,15762.60349,2011-01-21,39032.0,198.0,31.0,15.0,0.0,7.0,950.4,2011-01-21,21,1,2011,3
1919,2102.0,California,No,Premium,High School or Below,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Small,13197.92893,2011-01-27,0.0,68.0,19.0,2.0,3.0,2.0,326.4,2011-01-27,27,1,2011,4
1920,2103.0,Oregon,No,Extended,High School or Below,Employed,F,Rural,Divorced,Personal,Offer2,Web,Four-Door Car,Medsize,2787.539793,2011-01-23,34927.0,70.0,5.0,2.0,0.0,1.0,242.491357,2011-01-23,23,1,2011,3
1921,2105.0,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Corporate,Offer1,Call Center,SUV,Medsize,3436.134281,2011-02-18,30817.0,88.0,25.0,43.0,0.0,1.0,91.834668,2011-02-18,18,2,2011,7
1922,2106.0,Oregon,No,Basic,Bachelor,Employed,F,Urban,Married,Personal,Offer1,Call Center,SUV,Small,2713.36798,2011-01-12,31535.0,70.0,27.0,46.0,0.0,1.0,90.525716,2011-01-12,12,1,2011,2
1923,2107.0,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Divorced,Corporate,Offer1,Agent,Four-Door Car,Small,2867.312197,2011-01-03,23376.0,78.0,19.0,18.0,0.0,1.0,374.4,2011-01-03,3,1,2011,1
1924,2108.0,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Divorced,Special,Offer1,Branch,Two-Door Car,Medsize,14590.24583,2011-01-11,46244.0,62.0,8.0,3.0,0.0,2.0,255.285875,2011-01-11,11,1,2011,2
1925,2109.0,Oregon,No,Basic,Bachelor,Others,F,Suburban,Married,Personal,Offer1,Agent,SUV,Medsize,6652.474492,2011-02-09,34886.0,84.0,3.0,40.0,0.0,5.0,403.2,2011-02-09,9,2,2011,6
1926,2110.0,Oregon,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Personal,Offer2,Branch,Four-Door Car,Large,2444.621056,2011-02-10,0.0,66.0,27.0,51.0,0.0,1.0,316.8,2011-02-10,10,2,2011,6
1927,2111.0,Washington,Yes,Extended,College,Others,M,Suburban,Married,Corporate,Offer1,Agent,Four-Door Car,Medsize,11314.24394,2011-01-06,62935.0,141.0,29.0,27.0,0.0,7.0,232.242326,2011-01-06,6,1,2011,1
1928,2112.0,Oregon,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal,Offer1,Agent,Two-Door Car,Medsize,10972.06778,2011-01-18,24164.0,137.0,2.0,40.0,0.0,5.0,657.6,2011-01-18,18,1,2011,3
1929,2113.0,Arizona,No,Basic,Bachelor,Others,F,Suburban,Married,Personal,Offer1,Call Center,Four-Door Car,Medsize,3189.66703,2011-02-05,0.0,87.0,6.0,3.0,0.0,1.0,760.428495,2011-02-05,5,2,2011,5
1930,2117.0,Oregon,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal,Offer1,Branch,Four-Door Car,Medsize,,,,,,,,,,,0,0,0,0
1931,2118.0,Arizona,No,Basic,High School or Below,Employed,M,Suburban,Married,Corporate,Offer3,Web,Four-Door Car,Medsize,7227.120364,2011-01-01,40153.0,61.0,1.0,99.0,0.0,2.0,340.07498,2011-01-01,1,1,2011,52
1932,2119.0,Oregon,No,Basic,College,Employed,F,Suburban,Married,Personal,Offer2,Call Center,Four-Door Car,Small,7857.303868,2011-01-29,0.0,104.0,12.0,7.0,0.0,3.0,499.2,2011-01-29,29,1,2011,4
1933,2120.0,California,Yes,Extended,High School or Below,Others,F,Suburban,Married,Personal,Offer1,Agent,Two-Door Car,Small,5181.620895,2011-02-03,97131.0,64.0,5.0,80.0,0.0,6.0,307.2,2011-02-03,3,2,2011,5
1934,2121.0,Oregon,No,Basic,College,Unemployed,F,Suburban,Single,Special,Offer3,Agent,Luxury SUV,Medsize,4281.062223,2011-02-24,23712.0,106.0,2.0,12.0,0.0,1.0,508.8,2011-02-24,24,2,2011,8
1935,2122.0,Oregon,No,Extended,Bachelor,Employed,F,Urban,Divorced,Personal,Offer3,Branch,Four-Door Car,Large,11513.16291,2011-02-04,0.0,64.0,26.0,72.0,0.0,2.0,307.2,2011-02-04,4,2,2011,5
1936,2123.0,California,No,Basic,College,Others,F,Urban,Married,Personal,Offer1,Call Center,Two-Door Car,Large,5147.11023,2011-02-06,33171.0,65.0,27.0,17.0,0.0,3.0,236.643695,2011-02-06,6,2,2011,5
1937,2124.0,Arizona,Yes,Extended,College,Employed,M,Urban,Divorced,Special,Offer2,Call Center,Four-Door Car,Medsize,8663.497618,2011-02-19,0.0,83.0,18.0,90.0,1.0,2.0,398.4,2011-02-19,19,2,2011,7
1938,2125.0,California,No,Extended,Master,Employed,M,Suburban,Married,Personal,Offer2,Call Center,Four-Door Car,Medsize,2535.321683,2011-02-27,0.0,68.0,24.0,73.0,0.0,1.0,326.4,2011-02-27,27,2,2011,8
1939,2126.0,Oregon,No,Basic,College,Others,M,Suburban,Married,Personal,Offer1,Agent,SUV,Medsize,,,,,,,,,,,0,0,0,0
1940,2127.0,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal,Offer2,Agent,Two-Door Car,Medsize,7349.32849,2011-02-02,27072.0,93.0,24.0,27.0,0.0,8.0,565.336931,2011-02-02,2,2,2011,5
1941,2128.0,Nevada,No,Extended,High School or Below,Unemployed,F,Suburban,Married,Personal,Offer2,Agent,Four-Door Car,Medsize,8509.850887,2011-01-31,26057.0,74.0,3.0,63.0,0.0,2.0,523.888845,2011-01-31,31,1,2011,5
1942,2129.0,California,No,Basic,Bachelor,Employed,M,Rural,Divorced,Personal,Offer1,Branch,SUV,Medsize,4297.189057,2011-01-12,66331.0,107.0,0.0,74.0,0.0,1.0,513.6,2011-01-12,12,1,2011,2
1943,2131.0,Arizona,Yes,Premium,High School or Below,Employed,M,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Medsize,2778.323903,2011-02-13,66030.0,69.0,33.0,19.0,1.0,1.0,282.153792,2011-02-13,13,2,2011,6
1944,2132.0,Oregon,No,Basic,High School or Below,Employed,M,Rural,Married,Corporate,Offer4,Branch,Four-Door Car,Medsize,5532.863336,2011-02-23,59768.0,71.0,6.0,93.0,1.0,3.0,340.8,2011-02-23,23,2,2011,8
1945,2133.0,Nevada,No,Extended,High School or Below,Employed,M,Rural,Married,Personal,Offer2,Call Center,Two-Door Car,Medsize,,,,,,,,,,,0,0,0,0
1946,2134.0,California,No,Extended,Master,Employed,F,Suburban,Married,Personal,Offer2,Agent,Sports Car,Large,10479.89966,2011-02-23,78435.0,130.0,11.0,19.0,0.0,4.0,553.61131,2011-02-23,23,2,2011,8
1947,2135.0,California,No,Extended,College,Unemployed,F,Suburban,Single,Personal,Offer2,Web,Four-Door Car,Medsize,2242.574431,2011-02-10,0.0,63.0,31.0,99.0,1.0,1.0,453.6,2011-02-10,10,2,2011,6
1948,2137.0,Oregon,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal,Offer1,Agent,Four-Door Car,Small,2754.45676,2011-02-11,79507.0,70.0,7.0,17.0,3.0,1.0,442.199439,2011-02-11,11,2,2011,6
1949,2139.0,Oregon,No,Premium,High School or Below,Unemployed,F,Suburban,Single,Corporate,Offer1,Call Center,Sports Car,Medsize,8041.20055,2011-02-24,44986.0,101.0,14.0,83.0,0.0,3.0,624.023564,2011-02-24,24,2,2011,8
1950,2140.0,Oregon,Yes,Extended,College,Employed,F,Suburban,Married,Special,Offer2,Agent,Two-Door Car,Small,6042.9119,2011-02-05,25899.0,79.0,10.0,11.0,0.0,8.0,568.8,2011-02-05,5,2,2011,5
1951,2141.0,Washington,No,Basic,Doctor,Employed,M,Rural,Married,Personal,Offer2,Agent,Four-Door Car,Medsize,2827.43885,2011-01-29,13610.0,74.0,7.0,64.0,0.0,1.0,355.2,2011-01-29,29,1,2011,4
1952,2142.0,Oregon,No,Extended,Master,Unemployed,M,Suburban,Divorced,Personal,Offer1,Call Center,SUV,Small,,,,,,,,,,,0,0,0,0
1953,2143.0,California,Yes,Extended,Master,Employed,M,Urban,Married,Corporate,Offer3,Agent,Four-Door Car,Medsize,2796.802191,2011-01-31,77362.0,70.0,14.0,25.0,0.0,1.0,386.599797,2011-01-31,31,1,2011,5
1954,2144.0,Arizona,No,Basic,College,Employed,F,Rural,Married,Personal,Offer1,Call Center,Four-Door Car,Medsize,4072.849436,2011-01-31,96443.0,102.0,1.0,17.0,0.0,1.0,489.6,2011-01-31,31,1,2011,5
1955,2145.0,Arizona,No,Basic,High School or Below,Employed,F,Rural,Married,Personal,Offer4,Branch,Two-Door Car,Small,5182.462266,2011-02-03,0.0,135.0,2.0,41.0,1.0,1.0,939.528475,2011-02-03,3,2,2011,5
1956,2146.0,Oregon,No,Premium,Bachelor,Employed,F,Suburban,Married,Corporate,Offer1,Agent,Four-Door Car,Medsize,6131.663176,2011-01-18,90778.0,76.0,31.0,29.0,0.0,7.0,62.291009,2011-01-18,18,1,2011,3
1957,2147.0,California,Yes,Extended,College,Employed,F,Suburban,Divorced,Personal,Offer1,Branch,Four-Door Car,Medsize,2392.13114,2011-02-15,0.0,65.0,11.0,62.0,0.0,1.0,361.181122,2011-02-15,15,2,2011,7
1958,2148.0,Arizona,No,Extended,High School or Below,Employed,F,Suburban,Married,Personal,Offer1,Branch,Sports Car,Medsize,3209.663044,2011-01-04,78494.0,79.0,6.0,40.0,0.0,1.0,122.305677,2011-01-04,4,1,2011,1
1959,2149.0,Oregon,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Corporate,Offer1,Agent,Four-Door Car,Small,2808.606027,2011-01-02,83497.0,69.0,28.0,15.0,0.0,1.0,196.523187,2011-01-02,2,1,2011,52
1960,2150.0,California,No,Basic,Doctor,Employed,F,Suburban,Married,Personal,Offer4,Call Center,Luxury SUV,Medsize,4362.931238,2011-01-03,58842.0,110.0,6.0,74.0,0.0,1.0,528.0,2011-01-03,3,1,2011,1
1961,2151.0,Arizona,No,Basic,College,Employed,M,Suburban,Married,Special,Offer1,Branch,Four-Door Car,Small,6880.468875,2011-02-24,63935.0,87.0,20.0,63.0,0.0,6.0,221.61885,2011-02-24,24,2,2011,8
1962,2152.0,Arizona,No,Extended,High School or Below,Employed,F,Suburban,Married,Personal,Offer4,Web,Two-Door Car,Medsize,3591.066675,2011-01-23,0.0,96.0,5.0,35.0,0.0,1.0,460.8,2011-01-23,23,1,2011,3
1963,2154.0,California,Yes,Extended,College,Employed,F,Suburban,Married,Personal,Offer1,Branch,SUV,Medsize,5201.252168,2011-01-31,0.0,69.0,1.0,79.0,0.0,4.0,331.2,2011-01-31,31,1,2011,5
1964,2156.0,Oregon,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Personal,Offer1,Branch,Two-Door Car,Medsize,5521.542577,2011-01-06,0.0,77.0,20.0,89.0,0.0,9.0,369.6,2011-01-06,6,1,2011,1
1965,2157.0,California,No,Premium,College,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,SUV,Large,5071.651522,2011-02-21,62258.0,65.0,14.0,17.0,0.0,5.0,117.450428,2011-02-21,21,2,2011,8
1966,2158.0,California,No,Basic,Bachelor,Employed,F,Urban,Married,Personal,Offer1,Call Center,SUV,Medsize,2921.681366,2011-01-19,0.0,80.0,10.0,81.0,0.0,1.0,739.310493,2011-01-19,19,1,2011,3
1967,2159.0,Nevada,No,Basic,Master,Others,M,Rural,Married,Personal,Offer3,Agent,Four-Door Car,Medsize,15806.53397,2011-02-06,58516.0,98.0,14.0,75.0,0.0,2.0,470.4,2011-02-06,6,2,2011,5
1968,2160.0,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal,Offer3,Branch,Four-Door Car,Medsize,4942.630606,2011-01-08,23285.0,65.0,30.0,22.0,0.0,7.0,118.446235,2011-01-08,8,1,2011,1
